,Unnamed: 0,place,review,date,location,emotions,keywords
190,190,Ермолино,хороший магаз качество соответствуют ценам,18 июня,"POLYGON ((49.9630078 53.0966028, 49.9632881 53.0968778, 49.9632197 53.096903, 49.963286 53.096968, 49.9628539 53.0971269, 49.9625071 53.0967868, 49.9630078 53.0966028))",['POSITIVE'],"[[('качество соответствуют ценам', 0.9033), ('соответствуют ценам', 0.8707), ('хороший магаз качество', 0.8426), ('магаз качество соответствуют', 0.7818), ('качество соответствуют', 0.7756)]]"
191,191,Ермолино,"Много раз там ел, могу вас заверить готовят вкусно",17 апреля,"POLYGON ((49.9630078 53.0966028, 49.9632881 53.0968778, 49.9632197 53.096903, 49.963286 53.096968, 49.9628539 53.0971269, 49.9625071 53.0967868, 49.9630078 53.0966028))",['POSITIVE'],"[[('могу заверить готовят', 0.8668), ('заверить готовят вкусно', 0.8478), ('ел могу заверить', 0.7859), ('заверить готовят', 0.773), ('готовят вкусно', 0.7641)]]"
192,192,Ермолино,Жаль по воскресеньям не работает,9 апреля,"POLYGON ((49.9630078 53.0966028, 49.9632881 53.0968778, 49.9632197 53.096903, 49.963286 53.096968, 49.9628539 53.0971269, 49.9625071 53.0967868, 49.9630078 53.0966028))",['NEGATIVE'],"[[('жаль воскресеньям работает', 0.9588), ('воскресеньям работает', 0.8992), ('жаль воскресеньям', 0.7988), ('работает', 0.7625), ('воскресеньям', 0.7068)]]"
193,193,Ермолино,"Сладкая выпечка вся на 5+,остальное как зайдет",31 марта,"POLYGON ((49.9630078 53.0966028, 49.9632881 53.0968778, 49.9632197 53.096903, 49.963286 53.096968, 49.9628539 53.0971269, 49.9625071 53.0967868, 49.9630078 53.0966028))",['POSITIVE'],"[[('вся остальное зайдет', 0.7991), ('выпечка вся остальное', 0.7875), ('сладкая выпечка', 0.75), ('сладкая выпечка вся', 0.7413), ('остальное зайдет', 0.7402)]]"
194,194,Ермолино,"Берут продукты без перчаток, на замечание, ответ, какая разница все равно варить будете",13 ноября 2022,"POLYGON ((49.9630078 53.0966028, 49.9632881 53.0968778, 49.9632197 53.096903, 49.963286 53.096968, 49.9628539 53.0971269, 49.9625071 53.0967868, 49.9630078 53.0966028))",['NEGATIVE'],"[[('берут продукты перчаток', 0.813), ('равно варить будете', 0.8095), ('берут продукты', 0.7656), ('варить будете', 0.7544), ('продукты перчаток замечание', 0.7214)]]"
195,195,Карамель,"Хлеб вкусный периодически беру в этой пекарне. Вчера был неприятный случай, говорю , дайте мне 2 буханки картофельного хлеба, продавец говорит 138 рублей, прикладывайте карту. Я прикладываю , и параллельно спрашиваю, а как Вы считаете? Может по весу как чебатту? Она мне отвечает, а зачем оплачиваете раз неправильно ? 
Я опешила от такой наглости конечно, ответила, что я вот и думаю что многовато. Она говорит, надо сказать раз заметили, я говорю, я и спрашиваю!
Сделала она возврат на карту, уже собрался народ в очередь, она мне снова: В другой раз смотрите ! 
Я уж не сдержалась и отвечаю, Вы меня почему крайней делаете? Вы ошиблись, а я виновата! Она спрашивает мне вслед. А вы не ошибаетесь на работе? Я ответила что ошибаюсь, но признаю это, извиняюсь, переделываю, и крайними людей не делаю!
 Уважаемое руководство, проведите беседу с персоналом. Что за хамское отношение? Идти туда после этого инцидента вообще не хочется. Пусть поучатся в конкурируещец сети пекарен.",6 ноября,"POLYGON ((49.9630078 53.0966028, 49.9632881 53.0968778, 49.9632197 53.096903, 49.963286 53.096968, 49.9628539 53.0971269, 49.9625071 53.0967868, 49.9630078 53.0966028))",['NEGATIVE'],"[[('пекарне вчера неприятный', 0.4552), ('картофельного хлеба продавец', 0.4506), ('хлеб вкусный периодически', 0.4479), ('вчера неприятный случай', 0.4347), ('буханки картофельного хлеба', 0.4301)]]"
196,196,Карамель,"Продавцы сделайте попроще лица , учитесь разговаривать с людьми . Страшно к вам ходить , ощущение что кусаетесь",2 октября,"POLYGON ((49.9630078 53.0966028, 49.9632881 53.0968778, 49.9632197 53.096903, 49.963286 53.096968, 49.9628539 53.0971269, 49.9625071 53.0967868, 49.9630078 53.0966028))",['NEGATIVE'],"[[('сделайте попроще лица', 0.7809), ('людьми страшно ходить', 0.7752), ('ходить ощущение кусаетесь', 0.7612), ('страшно ходить ощущение', 0.746), ('попроще лица учитесь', 0.7447)]]"
197,197,Карамель,Карамель просто чудо все всегда свежие и вкусное!,25 августа,"POLYGON ((49.9630078 53.0966028, 49.9632881 53.0968778, 49.9632197 53.096903, 49.963286 53.096968, 49.9628539 53.0971269, 49.9625071 53.0967868, 49.9630078 53.0966028))",['POSITIVE'],"[[('чудо свежие вкусное', 0.859), ('просто чудо свежие', 0.8156), ('свежие вкусное', 0.8136), ('карамель просто чудо', 0.7687), ('чудо свежие', 0.7594)]]"
198,198,Карамель,Первый раз попала в эту кондитерку и больше не зайду. На кассе злая тёткачуть ли не кинула покупку в лицо. Пирожок с яблоками из сухих замоченных яблок. Ужас!!!,7 июня,"POLYGON ((49.9630078 53.0966028, 49.9632881 53.0968778, 49.9632197 53.096903, 49.963286 53.096968, 49.9628539 53.0971269, 49.9625071 53.0967868, 49.9630078 53.0966028))",['NEGATIVE'],"[[('попала кондитерку зайду', 0.7912), ('покупку лицо пирожок', 0.7264), ('первый попала кондитерку', 0.7134), ('кинула покупку лицо', 0.7105), ('кондитерку зайду', 0.7098)]]"
199,199,Карамель,Хорошая продукция. Всё свежее,4 мая,"POLYGON ((49.9630078 53.0966028, 49.9632881 53.0968778, 49.9632197 53.096903, 49.963286 53.096968, 49.9628539 53.0971269, 49.9625071 53.0967868, 49.9630078 53.0966028))",['POSITIVE'],"[[('хорошая продукция всё', 0.9343), ('хорошая продукция', 0.9019), ('продукция всё свежее', 0.8982), ('продукция всё', 0.8239), ('хорошая', 0.7876)]]"
200,200,Карамель,"Хорошая пекарня, готовят вкусно, большой ассортимент. Но что то не то в последнее время с рецептурой выпечки хлеба: хлеб хорош первые 2 часа пока свежий , затем просто крошится, нарезать невозможно. Заезжала в основном за хлебом, теперь буду искать в другом месте.",8 апреля,"POLYGON ((49.9630078 53.0966028, 49.9632881 53.0968778, 49.9632197 53.096903, 49.963286 53.096968, 49.9628539 53.0971269, 49.9625071 53.0967868, 49.9630078 53.0966028))",['POSITIVE'],"[[('хорошая пекарня готовят', 0.5964), ('хорошая пекарня', 0.5761), ('хорошая', 0.5573), ('готовят вкусно большой', 0.5303), ('хлеб хорош первые', 0.5296)]]"
201,201,Карамель,Очень вкусно. Всегда всё свежее.,14 марта,"POLYGON ((49.9630078 53.0966028, 49.9632881 53.0968778, 49.9632197 53.096903, 49.963286 53.096968, 49.9628539 53.0971269, 49.9625071 53.0967868, 49.9630078 53.0966028))",['POSITIVE'],"[[('вкусно всё свежее', 0.9208), ('очень вкусно всё', 0.897), ('очень вкусно', 0.8649), ('вкусно всё', 0.8499), ('вкусно', 0.8083)]]"
202,202,Карамель,Очень вкусно,10 марта,"POLYGON ((49.9630078 53.0966028, 49.9632881 53.0968778, 49.9632197 53.096903, 49.963286 53.096968, 49.9628539 53.0971269, 49.9625071 53.0967868, 49.9630078 53.0966028))",['POSITIVE'],"[[('очень вкусно', 1.0), ('вкусно', 0.9026), ('очень', 0.7959)]]"
203,203,Карамель,"Покупала торт Прага. В первый день был вкусный, на третий заплесневел ( к сожалению, на коробке не стоит дата и не указан состав.",14 декабря 2022,"POLYGON ((49.9630078 53.0966028, 49.9632881 53.0968778, 49.9632197 53.096903, 49.963286 53.096968, 49.9628539 53.0971269, 49.9625071 53.0967868, 49.9630078 53.0966028))",['NEGATIVE'],"[[('покупала торт', 0.7708), ('покупала торт прага', 0.761), ('третий заплесневел сожалению', 0.735), ('вкусный третий заплесневел', 0.7336), ('третий заплесневел', 0.7178)]]"
